1;249;337.27;477;
2;241;313.69;501;
3;238;305.34;477;
4;214;301.91;480;
5;221;297.28;468;
6;221;291.58;493;
7;221;287.86;472;
8;213;268.74;472;
9;213;260.07;446;
10;207;255.0;461;
11;206;251.62;461;
12;206;258.09;461;
13;206;250.9;461;
14;199;253.55;461;
15;199;248.82;450;
16;195;242.09;450;
17;193;247.43;478;
18;193;255.92;478;
19;192;256.14;478;
20;192;241.85;461;
21;190;235.07;452;
22;192;235.06;452;
23;190;235.52;464;
24;190;228.87;462;
25;190;238.14;428;
26;187;239.0;392;
27;187;240.23;413;
28;187;252.7;413;
29;187;229.58;413;
30;185;222.06;397;
31;185;228.9;399;
32;185;237.6;427;
33;184;240.24;440;
34;184;230.79;427;
35;184;242.47;441;
36;184;242.89;441;
37;184;239.69;441;
38;184;232.08;458;
39;180;234.48;438;
40;180;231.01;505;
41;180;238.79;486;
42;180;240.27;486;
43;180;233.93;486;
44;180;215.77;446;
45;180;224.66;446;
46;180;226.91;446;
47;180;226.62;458;
48;180;229.86;458;
49;180;240.96;464;
50;180;227.82;458;
51;180;238.63;448;
52;179;240.67;448;
53;179;242.33;455;
54;179;237.73;425;
55;178;238.95;452;
56;178;228.14;469;
57;178;236.36;469;
58;178;242.97;469;
59;178;239.75;469;
60;178;249.85;469;
61;178;250.34;471;
62;178;245.26;492;
63;178;246.03;517;
64;178;259.44;517;
65;177;269.86;517;
66;174;254.48;517;
67;177;258.22;517;
68;177;239.15;496;
69;175;242.86;478;
70;174;258.95;497;
71;174;262.44;497;
72;174;259.48;507;
73;174;262.72;497;
74;174;237.57;488;
75;176;238.37;483;
76;176;237.96;497;
77;176;226.48;497;
78;174;241.69;497;
79;174;234.34;474;
80;174;232.98;474;
81;174;237.06;487;
82;174;230.0;497;
83;172;232.31;487;
84;172;244.03;529;
85;172;258.13;529;
86;172;242.61;529;
87;171;252.27;506;
88;171;246.72;505;
89;171;264.47;517;
90;171;237.53;505;
91;171;213.13;505;
92;168;225.89;505;
93;168;229.21;505;
94;168;231.46;505;
95;171;236.94;505;
96;171;231.77;505;
97;171;233.14;505;
98;171;240.83;518;
99;171;243.82;505;
100;171;229.73;483;
101;169;219.54;452;
102;169;226.35;452;
103;169;219.91;462;
104;169;236.28;490;
105;169;232.68;490;
106;168;237.89;490;
107;168;234.4;490;
108;168;207.38;459;
109;168;218.62;459;
110;167;216.55;452;
111;167;211.18;452;
112;167;216.14;422;
113;167;212.97;414;
114;167;211.71;452;
115;167;225.63;452;
116;167;228.64;463;
117;167;226.73;478;
118;167;223.5;478;
119;167;225.4;478;
120;166;205.88;478;
121;166;206.25;423;
122;166;221.09;478;
123;166;211.51;478;
124;166;219.5;478;
125;166;244.75;478;
126;166;216.52;478;
127;166;230.23;478;
128;166;232.06;480;
129;166;236.51;480;
130;166;237.95;480;
131;166;238.15;480;
132;166;217.23;480;
133;167;229.65;480;
134;166;235.31;510;
135;167;227.64;510;
136;167;228.87;510;
137;167;226.85;510;
138;167;243.94;510;
139;167;237.6;510;
140;167;241.27;510;
141;167;249.85;533;
142;167;236.01;533;
143;167;241.9;526;
144;167;252.89;526;
145;167;240.71;549;
146;167;247.46;559;
147;167;237.73;549;
148;167;220.51;549;
149;167;229.37;531;
150;167;246.87;542;
151;167;232.27;558;
152;167;241.67;559;
153;167;234.17;556;
154;167;240.56;587;
155;166;262.17;567;
156;166;251.89;584;
157;166;237.84;567;
158;166;247.8;585;
159;166;237.63;587;
160;166;236.88;612;
161;166;223.98;612;
162;166;237.88;575;
163;166;249.48;567;
164;166;231.44;567;
165;166;230.64;596;
166;166;249.69;596;
167;166;262.46;596;
168;166;266.25;596;
169;166;263.25;596;
170;166;250.59;596;
171;166;248.39;596;
172;166;236.67;668;
173;166;218.82;573;
174;166;233.87;553;
175;166;228.57;547;
176;166;235.39;522;
177;166;234.96;510;
178;166;215.25;506;
179;166;211.32;506;
180;166;206.79;531;
181;166;212.19;531;
182;166;214.71;464;
183;166;225.56;464;
184;166;226.5;501;
185;166;233.92;501;
186;166;225.42;506;
187;166;229.61;506;
188;166;231.56;506;
189;166;232.79;506;
190;166;231.81;506;
191;166;248.24;506;
192;166;237.69;536;
193;166;245.03;536;
194;166;235.0;536;
195;166;227.45;536;
196;166;206.55;506;
197;166;225.06;506;
198;166;231.1;506;
199;166;215.3;469;
200;166;221.83;469;
201;166;226.61;469;
202;166;225.14;465;
203;166;236.2;465;
204;166;232.12;465;
205;166;228.46;494;
206;166;231.47;494;
207;166;243.68;519;
208;166;229.51;493;
209;166;241.24;519;
210;166;227.5;504;
211;166;214.68;542;
212;166;228.73;519;
213;166;218.56;504;
214;166;217.47;518;
215;166;208.42;424;
216;166;221.28;449;
217;166;209.82;474;
218;166;210.67;474;
219;166;217.57;474;
220;166;230.97;506;
221;166;229.97;476;
222;166;223.82;476;
223;166;209.64;476;
224;166;206.66;436;
225;166;207.4;462;
226;166;218.75;462;
227;166;218.39;462;
228;166;234.24;462;
229;166;236.85;464;
230;166;224.23;479;
231;166;212.98;479;
232;166;224.5;464;
233;166;222.39;464;
234;166;232.17;476;
235;166;221.61;489;
236;166;225.32;479;
237;166;215.82;476;
238;166;218.58;447;
239;166;234.46;447;
240;166;239.12;479;
241;166;220.74;479;
242;166;231.66;440;
243;166;224.89;440;
244;166;227.56;479;
245;166;223.91;466;
246;166;222.85;427;
247;166;223.69;440;
248;166;214.67;415;
249;166;225.64;415;
250;166;226.06;438;
251;166;223.36;438;
252;166;228.29;451;
253;166;222.59;451;
254;166;212.65;403;
255;166;212.06;403;
256;166;211.59;403;
257;166;211.28;403;
258;166;216.4;403;
259;166;225.56;403;
260;166;216.71;429;
261;166;212.34;429;
262;166;217.53;445;
263;166;219.63;445;
264;166;214.37;469;
265;166;220.58;469;
266;166;231.15;469;
267;166;229.93;492;
268;166;240.4;492;
269;166;227.14;470;
270;166;220.22;493;
271;166;238.99;493;
272;166;233.16;471;
273;166;239.27;482;
274;166;245.56;493;
275;166;239.06;493;
276;166;234.96;521;
277;166;243.2;521;
278;166;226.4;514;
279;166;209.5;514;
280;166;223.31;517;
281;166;231.85;514;
282;166;248.0;534;
283;166;236.22;514;
284;166;234.37;514;
285;165;230.55;522;
286;165;219.07;522;
287;165;219.92;492;
288;164;243.65;492;
289;164;224.4;492;
290;164;225.88;492;
291;164;223.12;522;
292;164;220.41;522;
293;164;240.32;522;
294;164;264.39;522;
295;165;269.55;522;
296;165;228.3;522;
297;165;228.83;522;
298;165;235.12;522;
299;165;235.99;522;
300;164;239.98;522;
301;164;247.08;522;
302;164;233.67;492;
303;164;224.05;526;
304;164;230.84;526;
305;164;228.18;526;
306;165;239.94;526;
307;165;246.18;526;
308;165;228.24;526;
309;165;222.09;526;
310;165;222.8;526;
311;165;226.4;526;
312;165;214.69;526;
313;165;224.29;526;
314;165;215.93;502;
315;165;227.06;492;
316;165;238.36;476;
317;165;236.24;500;
318;165;241.33;500;
319;165;234.52;500;
320;165;217.82;500;
321;165;220.22;500;
322;165;223.6;500;
323;165;227.18;500;
324;165;240.88;500;
325;165;256.41;516;
326;165;238.35;487;
327;165;241.42;477;
328;165;230.79;475;
329;165;238.26;495;
330;165;236.27;479;
331;165;229.25;502;
332;165;239.83;502;
333;165;241.09;526;
334;165;222.12;526;
335;165;225.6;502;
336;165;223.27;479;
337;165;221.61;471;
338;165;222.64;495;
339;165;231.79;495;
340;165;228.8;483;
341;165;217.11;471;
342;165;225.23;471;
343;165;222.25;471;
344;165;231.57;471;
345;165;230.7;471;
346;165;246.7;471;
347;165;225.23;471;
348;165;224.29;471;
349;165;243.73;471;
350;165;237.26;474;
351;165;247.6;474;
352;165;220.36;442;
353;165;212.17;452;
354;165;211.24;450;
355;165;236.74;450;
356;165;233.22;450;
357;165;223.29;450;
358;165;210.92;450;
359;165;218.75;450;
360;165;217.38;455;
361;165;220.34;455;
362;165;222.83;455;
363;165;231.14;462;
364;165;227.87;476;
365;165;223.97;476;
366;165;225.6;476;
367;165;218.98;476;
368;165;218.47;437;
369;165;217.71;433;
370;165;215.41;433;
371;165;221.05;463;
372;165;209.96;435;
373;165;220.63;435;
374;165;228.3;435;
375;165;230.28;435;
376;165;227.44;456;
377;165;237.34;456;
378;165;222.44;468;
379;165;220.97;454;
380;165;216.34;454;
381;165;220.03;419;
382;165;208.07;393;
383;165;209.77;407;
384;165;210.92;407;
385;165;217.58;393;
386;165;222.19;360;
387;165;214.64;385;
388;165;219.85;409;
389;165;217.45;409;
390;165;226.52;389;
391;165;213.53;389;
392;165;218.0;404;
393;165;223.56;404;
394;165;224.98;404;
395;165;225.31;412;
396;165;239.81;438;
397;165;224.82;447;
398;165;222.89;447;
399;165;223.94;447;
400;165;212.65;447;
401;165;215.4;447;
402;165;229.97;452;
403;165;246.82;452;
404;165;234.23;476;
405;165;241.85;504;
406;165;238.21;515;
407;165;233.43;515;
408;165;237.37;515;
409;165;235.45;515;
410;165;228.25;522;
411;165;228.64;526;
412;165;240.83;526;
413;165;224.26;496;
414;165;215.96;496;
415;165;226.71;496;
416;165;240.09;496;
417;165;233.67;496;
418;165;231.26;496;
419;165;222.3;496;
420;165;220.51;427;
421;165;220.83;427;
422;165;215.93;462;
423;165;222.48;462;
424;165;233.87;466;
425;165;223.51;466;
426;165;229.06;466;
427;165;221.57;466;
428;165;242.36;466;
429;165;229.57;466;
430;165;232.29;483;
431;165;251.21;518;
432;165;243.39;518;
433;165;233.7;518;
434;165;229.0;518;
435;165;229.77;518;
436;165;234.89;527;
437;165;242.05;527;
438;165;250.56;527;
439;165;241.62;537;
440;165;238.54;527;
441;165;215.24;525;
442;165;229.18;525;
443;165;234.41;525;
444;165;249.91;525;
445;165;220.24;525;
446;165;231.28;525;
