1;337;425.49;602;
2;320;404.13;602;
3;317;375.99;602;
4;327;381.96;596;
5;313;374.3;621;
6;313;372.43;647;
7;305;365.32;573;
8;304;360.46;564;
9;312;359.32;561;
10;302;359.61;669;
11;308;348.2;582;
12;299;343.05;513;
13;299;337.07;510;
14;298;339.34;510;
15;285;339.45;503;
16;285;333.35;503;
17;279;322.99;503;
18;278;317.27;503;
19;278;332.81;503;
20;278;337.34;502;
21;279;325.78;504;
22;281;328.56;544;
23;278;322.98;523;
24;278;310.23;523;
25;279;323.68;508;
26;279;326.76;549;
27;279;337.1;517;
28;279;331.99;508;
29;279;323.44;528;
30;279;314.38;528;
31;276;313.24;528;
32;274;317.13;449;
33;274;312.3;449;
34;274;311.63;433;
35;268;309.89;433;
36;278;312.79;457;
37;278;311.1;457;
38;278;312.77;451;
39;278;309.75;451;
40;278;332.44;451;
41;278;326.05;486;
42;278;322.72;486;
43;278;322.23;486;
44;278;322.99;500;
45;278;326.65;521;
46;283;326.42;521;
47;278;323.94;493;
48;274;320.16;493;
49;274;325.53;493;
50;278;327.16;489;
51;278;342.29;526;
52;278;331.92;544;
53;278;337.42;544;
54;278;321.91;526;
55;268;308.69;526;
56;276;311.23;506;
57;266;313.2;506;
58;271;322.51;506;
59;270;319.86;476;
60;270;309.08;476;
61;272;313.39;476;
62;273;316.83;484;
63;273;317.0;475;
64;273;314.26;475;
65;274;317.16;464;
66;274;322.54;447;
67;273;319.68;475;
68;274;315.99;475;
69;274;315.74;487;
70;275;320.48;487;
71;274;307.0;522;
72;274;306.61;412;
73;274;316.64;444;
74;271;317.93;444;
75;269;315.65;475;
76;271;308.15;492;
77;273;318.94;519;
78;271;321.02;519;
79;271;321.85;501;
80;273;322.68;517;
81;273;336.26;558;
82;269;311.81;557;
83;269;315.85;557;
84;269;314.89;557;
85;269;305.87;557;
86;270;316.16;557;
87;275;310.27;584;
88;270;326.78;605;
89;270;339.21;594;
90;270;321.71;594;
91;273;332.01;598;
92;270;322.79;584;
93;270;314.55;613;
94;272;314.85;598;
95;269;321.97;598;
96;270;320.45;566;
97;270;318.64;566;
98;270;306.92;495;
99;269;312.26;494;
100;269;322.19;481;
