1;358;429.95;620;
2;350;416.41;637;
3;343;393.69;611;
4;338;397.66;611;
5;343;406.2;638;
6;343;399.86;638;
7;342;388.5;677;
8;342;399.69;663;
9;335;391.99;667;
10;331;387.23;694;
11;326;375.17;667;
12;321;377.25;667;
13;321;366.85;605;
14;310;370.9;605;
15;315;371.12;598;
16;315;372.28;625;
17;310;375.76;625;
18;310;355.75;565;
19;310;366.78;565;
20;309;359.23;565;
21;304;360.31;616;
22;304;355.43;616;
23;303;354.88;616;
24;298;343.48;580;
25;297;329.12;574;
26;297;335.99;481;
27;297;335.01;481;
28;297;343.4;540;
29;297;337.56;501;
30;297;338.73;481;
31;297;338.24;506;
32;298;342.6;506;
33;298;334.32;545;
34;298;324.48;488;
35;289;331.67;488;
36;297;328.96;488;
37;297;323.78;506;
38;297;330.59;488;
39;295;334.21;488;
40;295;335.19;479;
41;290;335.25;479;
42;285;335.94;479;
43;283;326.28;503;
44;283;337.46;515;
45;283;324.64;515;
46;283;325.03;515;
47;283;325.05;512;
48;282;318.38;463;
49;282;317.47;505;
50;282;313.36;519;
51;282;325.77;512;
52;281;323.79;533;
53;281;319.63;512;
54;281;323.29;493;
55;281;315.83;493;
56;280;324.32;499;
57;280;320.45;507;
58;280;315.11;507;
59;280;320.36;492;
60;280;313.7;461;
61;280;318.76;512;
62;281;324.6;512;
63;279;324.53;516;
64;270;331.9;547;
65;279;326.99;502;
66;279;332.84;541;
67;279;322.57;502;
68;278;315.65;493;
69;275;311.55;493;
70;266;303.91;493;
71;275;312.36;499;
72;271;323.01;499;
73;275;326.58;516;
74;278;319.63;516;
75;272;333.79;516;
76;279;331.18;516;
77;276;319.5;516;
78;276;318.06;491;
79;276;320.65;491;
80;276;324.99;528;
81;276;329.21;509;
82;276;325.91;478;
83;276;320.38;478;
84;280;324.12;478;
85;280;337.05;505;
86;276;339.08;522;
87;276;325.02;505;
88;279;331.01;505;
89;276;322.83;493;
90;276;322.25;519;
91;276;322.86;530;
92;276;324.21;530;
93;276;311.75;530;
94;276;318.96;530;
95;276;307.35;483;
96;276;313.78;483;
97;276;315.57;483;
98;276;315.15;497;
99;276;318.25;541;
100;276;316.61;541;
101;276;317.61;564;
102;276;320.87;524;
103;274;324.44;544;
104;276;340.92;582;
105;276;343.79;588;
106;275;337.93;605;
107;275;331.27;625;
108;274;325.68;663;
109;274;328.49;645;
110;274;345.47;654;
111;274;323.65;645;
112;274;335.07;645;
113;272;344.25;645;
114;272;332.56;645;
115;270;314.07;575;
116;268;317.91;588;
117;270;323.24;610;
118;271;334.71;610;
119;272;331.99;610;
120;272;332.42;622;
121;272;324.19;622;
122;271;337.09;658;
123;272;361.79;688;
124;272;340.24;688;
125;268;344.8;688;
126;272;334.41;688;
127;277;340.84;688;
128;270;345.79;688;
129;270;336.26;688;
130;270;352.49;688;
131;270;337.56;682;
132;270;330.57;629;
133;270;321.24;628;
134;267;318.99;628;
135;267;331.33;628;
136;269;324.17;645;
137;275;316.42;587;
138;275;314.72;611;
139;275;311.09;583;
140;275;310.23;524;
141;275;314.31;490;
142;270;318.16;526;
143;273;314.37;526;
144;272;332.3;553;
145;272;319.12;553;
146;271;318.61;544;
147;271;327.32;572;
148;271;314.1;572;
149;271;316.96;562;
150;271;313.22;562;
