1;98;119.75;153;
2;98;113.75;144;
3;97;103.625;144;
4;98;113.75;144;
5;98;112.5;144;
6;98;116.75;144;
7;98;111.0;144;
8;98;109.5;144;
9;98;116.5;144;
10;98;114.375;144;
11;98;122.375;167;
12;98;134.0;167;
13;98;122.5;167;
14;98;122.375;167;
15;98;131.0;167;
16;98;106.625;167;
17;98;116.75;167;
18;98;116.75;167;
19;98;113.75;167;
20;98;131.0;167;
21;98;129.5;167;
22;98;116.25;155;
23;98;105.125;155;
24;98;112.25;155;
25;98;112.25;155;
26;98;98.0;98;
27;98;98.0;98;
28;98;98.0;98;
29;98;98.0;98;
30;98;98.0;98;
