1;250;343.88;491;
2;250;332.77;511;
3;250;333.12;498;
4;239;328.07;583;
5;236;320.86;490;
6;236;312.35;466;
7;227;312.63;505;
8;227;308.42;529;
9;220;305.31;439;
10;220;302.92;439;
11;228;290.33;434;
12;224;284.82;448;
13;224;282.24;448;
14;224;286.76;448;
15;230;280.63;448;
16;223;281.68;438;
17;226;283.64;447;
18;223;282.07;447;
19;223;274.12;422;
20;223;274.09;417;
21;213;270.91;438;
22;221;268.93;426;
23;218;267.21;426;
24;218;266.79;399;
25;215;270.6;399;
26;213;269.53;393;
27;208;260.69;393;
28;209;262.7;393;
29;208;260.69;381;
30;207;262.56;414;
31;208;262.98;379;
32;203;257.01;412;
33;208;256.28;379;
34;207;258.63;390;
35;203;255.42;391;
36;203;251.74;391;
37;195;246.85;409;
38;202;251.66;374;
39;193;253.67;377;
40;202;257.8;377;
41;202;262.63;408;
42;197;260.89;414;
43;201;265.7;402;
44;197;264.35;416;
45;197;257.97;408;
46;196;258.64;408;
47;196;258.06;416;
48;198;246.18;416;
49;195;264.14;427;
50;195;262.75;442;
51;195;261.82;442;
52;195;248.18;418;
53;197;264.33;418;
54;197;258.79;398;
55;189;255.01;408;
56;193;266.5;408;
57;193;266.94;408;
58;193;259.44;413;
59;186;258.96;413;
60;186;247.18;448;
61;190;248.67;413;
62;190;242.04;437;
63;190;247.04;413;
64;189;251.1;457;
65;186;264.79;457;
66;189;256.77;422;
67;189;250.91;437;
68;189;257.34;438;
69;185;248.87;429;
70;194;256.08;438;
71;185;252.18;429;
72;185;251.74;429;
73;184;253.94;433;
74;184;257.29;438;
75;188;249.2;438;
76;188;260.78;438;
77;189;258.08;438;
78;188;257.27;451;
79;187;259.28;429;
80;185;240.95;438;
81;185;247.42;438;
82;187;247.01;438;
83;187;247.84;445;
84;187;247.22;445;
85;189;251.05;445;
86;187;255.98;464;
87;187;259.81;493;
88;185;257.23;464;
89;187;264.98;482;
90;190;261.14;464;
91;189;271.63;516;
92;190;270.42;516;
93;188;269.46;516;
94;190;270.05;516;
95;190;279.55;516;
96;191;270.89;477;
97;191;270.72;477;
98;199;271.07;477;
99;186;253.17;477;
100;186;252.41;455;
